101770;220201;HALA WIDOWISKOWO- SPORTOWA "CENTRUM PARK"|Chojnice|ul. WAGNERA 3 |89-600 Chojnice;53.6944002 17.5569252;53.699178 17.5678401;RANGE_INTERPOLATED;Huberta Wagnera 3, 89-600 Chojnice, Poland;street_address/
101771;220201;Świetlica Sp-ni Mieszkaniowej|Chojnice|ul. Łanowa 11A |89-620 Chojnice;53.6944002 17.5569252;53.690115 17.574572;ROOFTOP;Łanowa 11A, 89-620 Chojnice, Poland;street_address/
101772;220201;Powiatowa Bursa dla Młodzieży Szkolnej|Chojnice|ul. Świętopełka 1 |89-620 Chojnice;53.6944002 17.5569252;53.6947232 17.5701376;ROOFTOP;Świętopełka 1, 89-620 Chojnice, Poland;street_address/
101773;220201;Szkoła Podstawowa Nr 5|Chojnice|ul. Wicka Rogali 18 |89-604 Chojnice;49.2912062 -0.7187316;53.698493 17.5719862;ROOFTOP;Wicka Rogali 18, 89-620 Chojnice, Poland;street_address/
101774;220201;Świetlica Sp-ni Mieszkaniowej|Chojnice|ul. Młodzieżowa 35 |89-604 Chojnice;49.2912062 -0.7187316;53.6999995 17.5719594;ROOFTOP;Młodzieżowa 35, 89-620 Chojnice, Poland;street_address/
101775;220201;Świetlica Miejskiego Zakładu Energetyki Cieplnej|Chojnice|ul. Ceynowy 15 |89-604 Chojnice;49.2912062 -0.7187316;53.7039853 17.5676786;ROOFTOP;Floriana Ceynowy 15, 89-620 Chojnice, Poland;street_address/
101776;220201;Świetlica Osiedlowa|Chojnice|ul. Jabłoniowa 43 |89-600 Chojnice;53.6944002 17.5569252;53.706779 17.550387;ROOFTOP;Jabłoniowa 43, 89-600 Chojnice, Poland;street_address/
101777;220201;Przedszkole Niepubliczne z Grupą Żłobkową "MISIOWA AKADEMIA"|Chojnice|ul. Kardynała Stefana Wyszyńskiego 8 |89-600 Chojnice;53.6944002 17.5569252;53.6911841 17.5478477;RANGE_INTERPOLATED;Kardynała Stefana Wyszyńskiego 8, 89-600 Chojnice, Poland;street_address/
101778;220201;Żłobek Miejski|Chojnice|ul. Młodzieżowa 7 |89-604 Chojnice;49.2912062 -0.7187316;53.6991815 17.5711005;ROOFTOP;Młodzieżowa 7, 89-620 Chojnice, Poland;street_address/
101779;220201;Sala konferencyjna Szpitala Specjalistycznego im.J.K. Łukowicza|Chojnice|ul.Leśna 10 |89-600 Chojnice;53.6944002 17.5569252;53.712417 17.548219;ROOFTOP;Leśna 10, Chojnice, Poland;street_address/
101780;220201;Zespół Szkół nr 7|Chojnice|Tuwima 2 |89-600 chojnice;53.6944002 17.5569252;53.699683 17.546315;ROOFTOP;Tuwima 2, 89-600 Chojnice, Poland;street_address/
